Hylak_id,Lake_name,lake_class
1526,Tungabhadra,Extremely hot and xeric
1527,Jebel Aulia Reservoir,Extremely hot and xeric
1528,Noi,Extremely hot and moist
1530,Pasak Chonlasit,Extremely hot and xeric
1532,Bay,Extremely hot and moist
1534,Linganamakki,Extremely hot and moist
1535,Taal,Extremely hot and moist
1539,Afrera ye'ch'ew,Extremely hot and xeric
1541,Fitri,Extremely hot and xeric
1543,Roseires Reservoir,Extremely hot and xeric
1544,Selingue,Extremely hot and xeric
1548,Abhe Bid,Extremely hot and xeric
1551,Lake Maga,Extremely hot and xeric
1553,Iro,Extremely hot and xeric
1555,Finchaa,Warm temperate and mesic
1556,Mainit,Extremely hot and moist
1558,Lagdo Reservoir,Extremely hot and xeric
1559,Chiew Larn,Extremely hot and moist
1560,Koka,Hot and dry
1561,Lano,Hot and mesic
1562,Ziway,Hot and dry
1563,Langano,Hot and dry
1564,Abayata,Hot and dry
1565,Shala,Hot and dry
1567,Thale Luang,Extremely hot and moist
1568,Kossour Reservoir,Extremely hot and xeric
1569,Piso,Extremely hot and moist
1570,Lagos Lagoon,Extremely hot and moist
1571,Nokoue,Extremely hot and xeric
1572,M'Bakaou,Hot and mesic
1573,Buyo Reservoir,Extremely hot and moist
1575,Ch'Amo,Hot and mesic
1578,Ebrie Lagoon,Extremely hot and moist
1581,Tasik Kenyir,Extremely hot and moist
1582,Bisina,Extremely hot and moist
1584,Danau Sentarum,Extremely hot and moist
1585,Baringo,Extremely hot and moist
1586,George,Hot and mesic
1587,Semajang,Extremely hot and moist
1588,Djenpang,Extremely hot and moist
1589,Danau Singkarak,Extremely hot and moist
1590,Tumba,Extremely hot and moist
1591,Naivasha,Warm temperate and xeric
1592,Onangue,Extremely hot and moist
1594,Danau Poso,Hot and mesic
1595,Danau Romberbai,Extremely hot and moist
1596,Burigi,Hot and mesic
1598,Rweru,Hot and dry
1600,Danau Matano,Extremely hot and moist
1601,Natron,Extremely hot and moist
1602,Towuti,Extremely hot and moist
1604,Manyara,Hot and mesic
1605,Kikuletwa,Extremely hot and moist
1606,Danau Paniai,Warm temperate and mesic
1608,Chambri,Extremely hot and moist
1609,Danau Ranau,Hot and mesic
1611,Sulunga,Extremely hot and moist
1613,Murray,Extremely hot and moist
1614,Kabamba,Extremely hot and moist
1615,Zimbambo,Extremely hot and moist
1616,Kisale,Extremely hot and moist
1617,Upemba,Extremely hot and moist
1618,Kabele,Extremely hot and moist
1621,N'Zilo,Hot and dry
1622,Tshangalele,Hot and dry
1624,Kampolombo,Hot and dry
1626,Chiuta,Hot and mesic
1627,Malombe,Extremely hot and moist
1631,Kinkony,Extremely hot and xeric
1632,Argyle Reservoir,Extremely hot and xeric
1633,Calueque,Hot and mesic
1634,Alaotra,Hot and dry
1637,Karumba Plains,Extremely hot and xeric
1638,Revue,Hot and mesic
1640,Dalrymple,Hot and mesic
1644,Ihotry,Extremely hot and moist
1648,Disappointment,Extremely hot and arid
1650,Fairbairn,Hot and mesic
1651,Massinger Barragen,Hot and mesic
1654,Amadeus,Hot and arid
1655,Carnegie,Hot and arid
1657,Vaaldam,Warm temperate and xeric
1660,Wivenhoe,Hot and dry
1662,Bloemhofdam,Warm temperate and xeric
1663,St. Lucia,Hot and mesic
1670,Carey,Hot and dry
1678,Hendrik Verwoerd,Warm temperate and xeric
1681,Lefroy,Warm temperate and xeric
1685,Cowan,Warm temperate and xeric
1688,Minindee,Warm temperate and xeric
1690,Victoria,Warm temperate and xeric
1692,Alexandrina,Warm temperate and xeric
1693,Hindmarsh,Warm temperate and xeric
1694,Hume,Warm temperate and mesic
1695,Eucumbene,Cool temperate and moist
1696,Wellington,Warm temperate and mesic
1697,Corangamite,Warm temperate and mesic
1698,Taupo,Warm temperate and mesic
1699,Great Lake,Cold and mesic
1700,Gordon,Cool temperate and moist
1701,Pedder,Cool temperate and moist
1703,Pukaki,Cool temperate and moist
1704,Hawea,Cool temperate and moist
1705,Wanaka,Cool temperate and moist
1706,Wakatipu,Cool temperate and moist
1707,Te Anau,Cool temperate and moist
1708,Manapouri,Cool temperate and moist
10783,Kiyeng-Kyuyel',Extremely cold and mesic
10817,Tonskoye,Extremely cold and mesic
10973,Sagarych'ye,Extremely cold and mesic
11145,Melkoye,Extremely cold and mesic
11154,Klistervatnet,Extremely cold and mesic
11189,Sundvatnet,Extremely cold and mesic
11212,Ayan,Extremely cold and mesic
11615,Vastenjaure,Cold and wet
11616,Satisjaure,Extremely cold and mesic
11633,Sisovatn Reservoir,Cold and wet
11659,Agata,Extremely cold and mesic
11665,Myakshinga,Extremely cold and mesic
11670,Vyalozero,Extremely cold and mesic
11687,Sergazero,Extremely cold and mesic
11697,Randijaure,Extremely cold and mesic
11722,Munduyskoye,Extremely cold and mesic
11842,Storovan,Extremely cold and mesic
11882,Bastuselet,Extremely cold and mesic
11887,Storjuktan,Extremely cold and mesic
11896,Lagarfljoi,Cold and wet
11955,Stor Blasjon,Extremely cold and mesic
11957,Tunnssjoon,Cold and wet
11958,Limingen,Cold and wet
11967,Kvislavatn,Cold and wet
11969,Jormvattnet,Extremely cold and mesic
11976,Kvarnbergsvattnet,Extremely cold and mesic
12001,Thorisvatn,Cold and wet
12026,Sultartangalon,Cold and wet
12032,Krokslon,Cold and wet
12040,Thingvallavain,Cold and wet
12213,Nesjoen,Extremely cold and mesic
12228,Gimol Skoye,Cold and mesic
12229,Nakten,Cold and mesic
12465,Norra Dellen,Cold and mesic
12490,Kyrosjarvi,Cold and mesic
12587,Amungen,Cold and mesic
12649,Gyrinosvatnet,Extremely cold and mesic
12651,Kongshellervatnet,Cold and wet
12664,Stolsvatnet,Extremely cold and mesic
12691,Syrkovoye,Cold and mesic
12710,Tursuntskiy Tuman,Cold and mesic
12768,Lohjanjarvi,Cold and mesic
12842,Lake Oyeren,Cold and mesic
12849,Fryken,Cold and mesic
12878,Blasjo,Cold and wet
12881,Glafsfj,Cold and mesic
12887,Blasjo,Cold and wet
12896,Napevatnet,Extremely cold and mesic
12915,Nisser,Cold and mesic
12926,Toke,Cold and mesic
12951,Unden,Cold and mesic
12959,Glan,Cold and mesic
12965,Roxen,Cold and mesic
12992,Shin,Cool temperate and moist
13036,Ness,Cool temperate and moist
13060,Loch Quoich,Cold and wet
13078,Loch Lochy,Cool temperate and moist
13113,Asnen,Cold and mesic
13152,Bul'shoye Toko,Cold and mesic
13155,Ik,Cold and mesic
13169,Lomond,Cool temperate and moist
13171,Istrinskoye,Cold and mesic
13227,Shchuch'ye,Cool temperate and dry
13246,Uvil'dy,Cool temperate and dry
13274,Tavolzhan,Cool temperate and dry
13344,Ebeyty,Cool temperate and dry
13366,Vilejskoye,Cold and mesic
13369,Erne,Cool temperate and moist
13414,Kishi'karoy,Cool temperate and dry
13541,Karatomarskoye,Cool temperate and dry
13581,Rutland Water,Cool temperate and moist
13683,Kuril'skoye,Extremely cold and mesic
13793,Pechenezhkoye,Cool temperate and dry
13835,Jezioro Czorsztynskie,Cool temperate and dry
13862,Krasno-Oskol,Cool temperate and dry
13885,Akkol',Cool temperate and xeric
13925,Lac du Der-Chantecoq,Cool temperate and moist
13928,Tolbo,Cold and mesic
13931,Horgon,Cold and mesic
13937,Har,Cool temperate and dry
13939,Dayan,Cold and mesic
13943,Har,Cold and mesic
13944,Lac du Temple,Cool temperate and moist
13951,Lac d'Orient,Cool temperate and moist
13966,Starnberger See,Cold and mesic
13970,Chiemsee,Cool temperate and moist
13971,Traunsee,Cool temperate and moist
14005,Wangen Lachen,Cool temperate and moist
14072,Kuyal'nitskiy,Cool temperate and xeric
14104,Khanskoye,Cool temperate and xeric
14177,Yueliang Pao,Cool temperate and dry
14185,Iseo,Warm temperate and mesic
14218,Akhtanizovskiy,Cool temperate and xeric
14298,Shumarinaiko,Cold and mesic
14332,Barkol,Cool temperate and dry
14349,Vaccares,Warm temperate and mesic
14353,Thau,Warm temperate and mesic
14357,Ch'a-han no-erh,Cool temperate and dry
14372,Biylikol,Cool temperate and xeric
14385,Itoiz Reservoir,Cool temperate and moist
14393,Bilecko Jezero,Warm temperate and mesic
14409,Lake Campostosto,Cold and mesic
14425,Fierza Reservoir,Warm temperate and mesic
14432,Vau-Dejes Reservoir,Warm temperate and mesic
14441,Kozjak,Cool temperate and xeric
14466,Altinkaya Baraji,Warm temperate and mesic
14471,Almendra,Warm temperate and mesic
14505,Huang-ch'i,Cool temperate and dry
14509,Vigorritis,Cool temperate and xeric
14514,Volvi,Warm temperate and xeric
14520,Tai,Cool temperate and dry
14540,Almus Baraji,Cool temperate and xeric
14541,Buendia,Warm temperate and mesic
14549,Voivis,Warm temperate and mesic
14551,Guanting Shuiku,Cool temperate and xeric
14562,Lago Omodeo,Warm temperate and xeric
14577,Valdecanas,Warm temperate and xeric
14587,Ioannina,Warm temperate and mesic
14606,Limni Plastiras,Warm temperate and mesic
14623,Garcia de Sola,Warm temperate and xeric
14679,Trikhonis,Hot and dry
14682,Hazar,Warm temperate and mesic
14685,Pego do Altar,Warm temperate and xeric
14701,Sarezskoye,Cold and mesic
14719,Adiyaman,Cool temperate and xeric
14759,Tagokurako,Cool temperate and moist
14769,Ichkeul,Warm temperate and xeric
14770,Ginzanko,Cool temperate and moist
14800,Bei Hulsan,Cool temperate and dry
14811,Chuzenjiko,Cool temperate and moist
14823,Saryyazin Skoye,Warm temperate and xeric
14885,Okjeong Lake,Warm temperate and mesic
14949,Lake Qattinah,Warm temperate and xeric
14954,Lung Mu,Extremely cold and mesic
14959,Orba,Extremely cold and mesic
14989,Wular,Warm temperate and mesic
15074,Nau,Extremely cold and mesic
15109,Chengdong,Warm temperate and mesic
15132,Dong,Extremely cold and mesic
15135,Cam,Extremely cold and mesic
15142,Lagkor,Extremely cold and mesic
15163,Ch'a-erh-ku-t'e,Extremely cold and mesic
15184,Chang Dang,Warm temperate and mesic
15194,Govind,Hot and mesic
15232,Mo-k'o-yu,Extremely cold and mesic
15278,Mu-ts'o-ping-ni,Extremely cold and mesic
15282,Zhangdu,Hot and dry
15292,Tajo-Tzo,Extremely cold and mesic
15320,Daye,Hot and dry
15374,Al Fayyum,Hot and arid
15380,Wadi Al Rayan,Hot and arid
15455,Ch'eng,Hot and dry
15490,Matatila,Extremely hot and moist
15491,Rajsamand,Extremely hot and arid
15502,Rajghat,Extremely hot and moist
15530,Maithon Reservoir,Extremely hot and xeric
15534,Panchet Hill Reservoir,Extremely hot and xeric
15536,Mahi Bajaj Sagar Reservoir,Extremely hot and xeric
15541,Getalsud Reservoir,Extremely hot and moist
15614,Wadgaon Lake,Extremely hot and xeric
15621,Ravishankar Sagar,Extremely hot and xeric
15622,Murumsilli,Extremely hot and moist
15630,Madhuban,Extremely hot and moist
15632,Erai Reservoir,Extremely hot and xeric
15701,Paleru Reservoir,Extremely hot and xeric
15702,Nong Han Lake,Extremely hot and moist
15726,Aougoundou,Extremely hot and xeric
15728,Bueng Boraphet,Extremely hot and xeric
15761,Bhadra,Extremely hot and moist
15778,Naujan,Extremely hot and moist
15797,Khrishnaraja,Extremely hot and moist
15827,Yardi,Extremely hot and xeric
15866,Lake Parakrama,Extremely hot and moist
15880,Senanayaka Samudra,Extremely hot and moist
15887,Awasa,Hot and dry
15892,Bosumtwi,Extremely hot and xeric
15906,Ayame,Extremely hot and moist
15914,Danau Tawar,Hot and mesic
15926,Nakuwa,Hot and mesic
15947,Melintang,Extremely hot and moist
15948,Danau Manindjau,Extremely hot and moist
15956,Kachira,Hot and dry
15961,Tana,Hot and mesic
15986,Ihema,Hot and dry
15999,Danau Sentani,Extremely hot and moist
16023,Kitangiri,Hot and mesic
16043,Wisdom,Extremely hot and moist
16050,Kutubu,Hot and mesic
16111,Kabwe,Extremely hot and moist
16140,Gove,Hot and dry
16223,Lake Manyame,Hot and dry
16225,Lake Chivero,Hot and dry
16251,Kyle,Hot and dry
16254,Cunningham,Hot and dry
16257,Lake Moondarra,Extremely hot and arid
16258,Lake McDougal,Hot and mesic
16263,Poongkaliyarra,Extremely hot and xeric
16312,Poelela,Hot and mesic
16321,Monduran,Hot and dry
16350,Boondooma,Hot and dry
16380,Somerset,Hot and dry
16388,Samsonvale,Hot and dry
16389,Sibayi,Hot and mesic
16471,Narran,Hot and dry
16478,R.K. Roux,Warm temperate and xeric
16508,Keepit,Warm temperate and xeric
16557,St. Clair,Warm temperate and xeric
16573,Burrendong,Warm temperate and xeric
16600,Wellington Reservoir,Warm temperate and mesic
16609,Burragorang,Warm temperate and xeric
16611,Wyangala,Warm temperate and mesic
16626,Blowering Reservoir,Warm temperate and mesic
16627,Talbingo Reservoir,Warm temperate and mesic
16629,Mulwala,Warm temperate and xeric
16636,Eildon,Warm temperate and mesic
16659,Rotoaira,Cool temperate and moist
16661,Mackintosh Lake,Cool temperate and moist
16663,Pieman,Cool temperate and moist
16671,Echo,Cold and mesic
16672,King William,Cool temperate and moist
16678,Tekapo,Cool temperate and moist
147215,Hrauneyjalon,Cold and wet
154871,Dokkfloyvatnet,Extremely cold and mesic
155095,Store Oljusjoen,Cold and wet
156005,Holmavatnet,Extremely cold and wet 1
157706,Sundsbarmvatnet,Extremely cold and mesic
158148,Livatnet,Cold and wet
158395,Store Tjodanvatn,Cold and wet
158404,Valevatnet,Cold and wet
158454,Valevatn,Cold and wet
158837,Navatn,Cold and wet
158874,Skjerkavatn,Cold and wet
160516,Lyon Loch,Cold and wet
161275,Sea of Kupiskis,Cold and mesic
162240,Bakethin Reservoir,Cold and mesic
165918,Moehnesee,Cool temperate and moist
166478,Zeulenroda Reservoir,Cool temperate and dry
166842,Lake Eau d'Heure,Cool temperate and moist
166862,Lac de la Plate Taille,Cool temperate and moist
166912,Imielin,Cool temperate and dry
167691,Rothsee,Cool temperate and dry
167757,Altmuehlsee,Cool temperate and dry
167758,Brombachsee,Cool temperate and dry
168208,Slnava,Cool temperate and dry
168353,Lac de Dienville,Cool temperate and moist
168431,Isarkanal Reservoir,Cold and mesic
169066,Tauernmoossee,Extremely cold and mesic
169067,Wagitalersee,Cool temperate and moist
169133,Kloentalersee,Cool temperate and moist
169454,Lago del Gallo,Cold and mesic
169505,Grimsel,Cold and wet
170958,Ivanu,Cool temperate and dry
171310,Kruscica,Cool temperate and moist
171379,Lake Snjeznica,Cool temperate and moist
171489,Utsunaiko,Cold and mesic
171498,Ricice Reservoir,Cool temperate and moist
171550,Iwaonaiko,Cold and mesic
171568,Obirashibeko,Cool temperate and moist
171590,Lake Perucac,Cool temperate and moist
171610,Horopiriko,Cool temperate and moist
171626,Zaovinsko Jezero,Cold and mesic
171677,Lac de l'Esparron,Warm temperate and mesic
171705,Taisetsuko,Cold and mesic
171730,Oketoko,Cold and mesic
171778,Zeleno Jezero,Warm temperate and mesic
171782,Aoyamachosuichi,Cool temperate and moist
171801,Kitasatoko,Cold and mesic
171812,Lake Celije,Cool temperate and xeric
171830,Nukabirako,Cold and mesic
171883,Higashitaisetsuko,Cool temperate and moist
171884,Katsurazawako,Cold and mesic
171886,Ashoroko,Cold and mesic
171925,Kanayamako,Cool temperate and moist
171960,Shuparoko,Cold and mesic
171973,Lac de Montbel,Warm temperate and mesic
171978,Sapporoko,Cool temperate and moist
172000,Jozanko,Cool temperate and moist
172005,Hobetsu,Cold and mesic
172087,Nibutaniko,Cold and mesic
172097,Niikappu,Cool temperate and moist
172134,Pirikako,Cool temperate and moist
172137,Takamiko,Cool temperate and moist
172145,Fujinnoumi,Cool temperate and moist
172190,Ovtcharitza Reservoir,Warm temperate and mesic
172212,Barasona,Warm temperate and mesic
172220,Koman Reservoir,Warm temperate and mesic
172273,Lago di Guardialfiera,Warm temperate and mesic
172295,Barragem de Paradela,Cool temperate and moist
172313,Albufeira de Salamonde,Warm temperate and mesic
172323,Albufeira da Canicada,Warm temperate and mesic
172498,Liscia,Warm temperate and mesic
172600,Coghinas,Warm temperate and mesic
172688,Nijinoko,Cool temperate and moist
172721,Miyamako,Cool temperate and moist
172772,Subariko,Cool temperate and moist
172837,Taiheiko,Cool temperate and moist
172888,Hosenko,Cool temperate and moist
172894,Gandoko,Cool temperate and moist
172905,Shusenko,Cool temperate and moist
172922,Nanbukatafujiko,Cool temperate and moist
172928,Goshoko,Cool temperate and moist
172963,Heiannomizuumi,Cool temperate and moist
173028,Taseko,Cool temperate and moist
173042,Kinshuko,Cool temperate and moist
173233,Embalse de Bellus,Warm temperate and xeric
173312,Hanayamako,Cool temperate and moist
173321,Araoko,Cool temperate and moist
173332,Naganuma,Cool temperate and moist
173387,Yakuwa,Cool temperate and moist
173389,Arasawako,Cool temperate and moist
173409,Gassanko,Cool temperate and moist
173442,Okurako,Cool temperate and moist
173474,Miomotechosuichi,Warm temperate and mesic
173499,Kamafusako,Cool temperate and moist
173674,Houjonoumi,Cool temperate and moist
173736,Vadomojon,Warm temperate and xeric
173842,Wakasatoko,Cool temperate and moist
173849,Cuevas de Almanzora,Warm temperate and xeric
173855,Kuromatagawadaiichi,Cool temperate and moist
173870,Kuromatagawadaini,Cool temperate and moist
173876,Hatoriko,Cool temperate and moist
173993,Guadalhorce,Warm temperate and xeric
173996,Guadalteba,Warm temperate and xeric
174001,Conde de Guadalhorce,Warm temperate and xeric
174008,Okutoneko,Cool temperate and moist
174013,Ikariko,Cool temperate and moist
174016,Yashioko,Cool temperate and moist
174021,Naramatako,Cool temperate and moist
174022,Kawamatako,Cool temperate and moist
174026,Dogenko,Cool temperate and moist
174064,Nozoriko,Cold and mesic
174106,Kurobeko,Cool temperate and moist
174110,Kusakiko,Cool temperate and moist
174120,Arimineko,Cool temperate and moist
174126,Takaseko,Cool temperate and moist
174163,Dainichiko,Warm temperate and mesic
174170,Tedoriko,Warm temperate and mesic
174179,Shimokotori,Cool temperate and moist
174181,Hatogaya,Cool temperate and moist
174196,Yanakako,Warm temperate and mesic
174227,Miboroko,Cool temperate and moist
174228,Azusako,Cool temperate and moist
174229,Kannako,Warm temperate and mesic
174256,Takanenorikurako,Cool temperate and moist
174274,Okugisoko,Cool temperate and moist
174292,Manahimeko,Warm temperate and mesic
174300,Kuzuryuko,Warm temperate and mesic
174314,Sasogawako,Warm temperate and mesic
174320,Miurako,Cool temperate and moist
174323,Ontakeko,Cool temperate and moist
174324,Miwako,Cool temperate and moist
174331,Okutamako,Warm temperate and mesic
174334,Sayamako,Warm temperate and mesic
174338,Tamako,Warm temperate and mesic
174341,Kanayamako,Warm temperate and mesic
174382,Sagamiko,Warm temperate and mesic
174390,Okuibiko,Warm temperate and mesic
174394,Tsukuiko,Warm temperate and mesic
174415,Miyagaseko,Warm temperate and mesic
174450,Akigawako,Warm temperate and mesic
174451,Tanzawako,Warm temperate and mesic
174466,Takatakiko,Warm temperate and mesic
174470,Junam Reservoir,Warm temperate and mesic
174471,Irukaike,Warm temperate and mesic
174473,Hatanagiko,Cool temperate and moist
174495,Kurokawa,Cool temperate and moist
174500,Okuyahagiko,Warm temperate and mesic
174508,Weishanhu,Warm temperate and mesic
174511,Reiyoko,Warm temperate and mesic
174514,Yubarako,Warm temperate and mesic
174516,Ikawako,Warm temperate and mesic
174536,Midoriko,Warm temperate and mesic
174548,Sakumako,Warm temperate and mesic
174550,Kijimako,Warm temperate and mesic
174568,Horaiko,Warm temperate and mesic
174592,Senjojiko,Warm temperate and mesic
174597,Asahikawako,Warm temperate and mesic
174599,Chimyoko,Warm temperate and mesic
174607,Funagiradamuko,Warm temperate and mesic
174638,Kakogawaozeki,Warm temperate and mesic
174648,Tsukigaseko,Warm temperate and mesic
174667,Sensuiko,Cool temperate and moist
174692,Yachiyoko,Warm temperate and mesic
174776,Tsuburoko,Warm temperate and mesic
174790,Abuko,Warm temperate and mesic
174801,Osugiko,Warm temperate and mesic
174804,Fuchuko,Warm temperate and mesic
174812,Toyotako,Warm temperate and mesic
174813,Yasakako,Warm temperate and mesic
174832,Mannoike,Warm temperate and mesic
174836,Suganoko,Warm temperate and mesic
174849,Sakamotochosuichi,Warm temperate and mesic
174853,Onoko,Warm temperate and mesic
174862,Ikeharako,Warm temperate and mesic
174863,Kazeyachosuichi,Warm temperate and mesic
174879,Nanairochosuichi,Warm temperate and mesic
174883,Kinshako,Warm temperate and mesic
174892,Kuroseko,Warm temperate and mesic
174906,Nagayasuguchichosuichi,Warm temperate and mesic
174912,Sameurako,Warm temperate and mesic
174916,Nagasawachosuichi,Warm temperate and mesic
174920,Omogo,Warm temperate and mesic
174925,Okumononobeko,Warm temperate and mesic
174930,Ananaigawa,Warm temperate and mesic
174940,Yanasechosuichi,Warm temperate and mesic
174945,Sagiriko,Warm temperate and mesic
174964,Kanogawako,Warm temperate and mesic
174968,Hokuzanchosuichi,Warm temperate and mesic
175033,Hachinosuko,Warm temperate and mesic
175042,Serikawa,Warm temperate and mesic
175194,Higomidorikawako,Warm temperate and mesic
175254,Nyuugashiibako,Warm temperate and mesic
175282,Dokawa,Warm temperate and mesic
175293,Ichifusa,Warm temperate and mesic
175331,Hitotsuse,Warm temperate and mesic
175377,Onoko,Warm temperate and mesic
175399,Otsuruko,Warm temperate and mesic
175413,Nojiriko,Warm temperate and mesic
175486,Lac des Ait-Aadel,Warm temperate and xeric
176992,Umiam,Warm temperate and mesic
177269,Sokobaru,Hot and mesic
177999,Kumhari Reservoir,Extremely hot and xeric
179054,Caliraya,Extremely hot and moist
182648,Paluma,Hot and dry
182693,Waggaboonyah,Extremely hot and arid
182739,Julius,Extremely hot and arid
182800,Mary Kathleen,Extremely hot and arid
183349,Borumba,Hot and dry
183464,Kurwongbah,Hot and dry
183498,Manchester,Hot and dry
183595,Kajarabie,Hot and dry
183619,Moogerah,Hot and dry
183625,Advancetown Lake,Hot and dry
183652,Maroon,Hot and dry
184348,Canning Reservoir,Warm temperate and xeric
184358,Wungong Reservoir,Hot and dry
184412,Serpentine Reservoir,Warm temperate and xeric
184476,Banksiadale,Warm temperate and mesic
184523,Navarino,Warm temperate and mesic
184565,Brockman,Warm temperate and mesic
184589,Stirling Reservoir,Warm temperate and mesic
184741,Cataract,Warm temperate and mesic
184751,Nepean,Warm temperate and mesic
184752,Cordeaux,Warm temperate and mesic
184821,Burley Griffin,Warm temperate and mesic
184839,Jounama Pondage,Warm temperate and mesic
184858,Pond,Cool temperate and moist
184875,Greens,Warm temperate and xeric
184888,Nagambie Reservoir,Warm temperate and mesic
184891,Taylor,Warm temperate and mesic
184892,Pine,Warm temperate and mesic
184916,Fyans,Warm temperate and mesic
184917,Bellfield,Warm temperate and mesic
184944,Lal Lal,Warm temperate and mesic
185028,Barrington,Warm temperate and mesic
185030,Cethana,Cool temperate and moist
185033,Roseberry,Cool temperate and moist
185051,Margaret,Cold and wet
185060,Laughing Jack Lagoon,Cool temperate and moist
185065,Bradys Lake,Cold and mesic
185066,Binney,Cold and mesic
185067,Dee Lagoon,Cold and mesic
185074,Catagunya,Cool temperate and moist
1320335,Scar House Reservoir,Cool temperate and moist
1336029,Weida Reservoir,Cool temperate and dry
1345832,Rottauensee,Cool temperate and moist
1349725,Gosausee,Cold and mesic
1351037,Wasserfallboden Reservoir,Extremely cold and mesic
1351150,Mooserboden Reservoir,Extremely cold and mesic
1353675,Zoggler Reservoir,Cold and mesic
1353682,Ritom,Cold and wet
1356565,Lac des Toules,Cold and wet
1361056,Horonai,Cold and mesic
1361444,Higashiyamako,Cool temperate and moist
1361528,Haborochosuichi,Cool temperate and moist
1361577,Haborofutamata,Cool temperate and moist
1361668,Goryo,Cold and mesic
1361707,Nakanosawatameike,Cold and mesic
1361717,Butokutameike,Cold and mesic
1361880,Sakuraokachosuichi,Cold and mesic
1362032,Chuwachosuichi,Cold and mesic
1362037,Ponteshioko,Cold and mesic
1362039,Minamiokachosuichi,Cold and mesic
1362070,Karippuko,Cold and mesic
1362093,Muri,Cold and mesic
1362115,Takadomarichosuichi,Cold and mesic
1362159,Horoshin,Cold and mesic
1362180,Toma,Cold and mesic
1362218,Tomisatoko,Cold and mesic
1362332,Kamiyunai,Cold and mesic
1362406,Etaibetsu,Cool temperate and moist
1362665,Seidaichosuichi,Cold and mesic
1362719,Rukuchosuichi,Cool temperate and moist
1362924,Nisshin,Cold and mesic
1362927,Shikisaiko,Cold and mesic
1362932,Nokananko,Cold and mesic
1363034,Nokanan,Cold and mesic
1363047,Tomura,Cold and mesic
1363127,Tsukigata,Cool temperate and moist
1363204,Motogoya,Cold and mesic
1363306,Ashibetsuko,Cold and mesic
1363414,Iwamatsuko,Cool temperate and moist
1363440,Sahoroko,Cool temperate and moist
1363448,Horomui,Cold and mesic
1363463,Kuttariko,Cool temperate and moist
1363634,Shimizusawa,Cold and mesic
1363777,Kawabata,Cold and mesic
1363852,Eniwako,Cool temperate and moist
1363910,Iwachishi,Cool temperate and moist
1363912,Azuma,Cold and mesic
1364051,Poroshiriko,Cold and mesic
1364197,Shimonikappu,Cool temperate and moist
1364295,Higashinosawachoseichi,Cool temperate and moist
1364359,Shizunaichoseichi,Cool temperate and moist
1364386,Mitsuishi,Cool temperate and moist
1364568,Samaniko,Cool temperate and moist
1364606,Horomanko,Cool temperate and moist
1364628,Ainumako,Cool temperate and moist
1364835,Kamiiso,Cool temperate and moist
1364860,Yabetsu,Cool temperate and moist
1366000,Odagawa,Cool temperate and moist
1366056,Fudoko,Cool temperate and moist
1366121,Tenma,Cool temperate and moist
1366149,Shinkodoroku,Cool temperate and moist
1366191,Namioka,Cool temperate and moist
1366216,Shimoyuheiseiko,Cool temperate and moist
1366329,Fujinoko,Cool temperate and moist
1366467,Hayaseno,Cool temperate and moist
1366586,Yukiyagawa,Cool temperate and moist
1366690,Setsukinaidamuko,Cool temperate and moist
1366733,Hanekawa,Cool temperate and moist
1366874,Koaniko,Cool temperate and moist
1367048,Otakisawatameike,Cool temperate and moist
1367051,Sotoyama,Cool temperate and moist
1367092,Kawakitako,Cool temperate and moist
1367135,Tsunatori,Cool temperate and moist
1367208,Natsuse,Cool temperate and moist
1367211,Jindaichoseichi,Cool temperate and moist
1367230,Oshuku,Cool temperate and moist
1367347,Toyosawako,Cool temperate and moist
1367551,Ishibane,Cool temperate and moist
1367561,Kuromorigawadaiichicosuichi,Cool temperate and moist
1367582,Ainono,Cool temperate and moist
1367674,Senganishitameike,Cool temperate and moist
1367836,Ishibuchiko,Cool temperate and moist
1367946,Oyasukyoko,Cool temperate and moist
1368037,Takasaka,Cool temperate and moist
1368103,Kurikoma,Cool temperate and moist
1368152,Masuzawa,Cool temperate and moist
1368391,Kejonuma,Cool temperate and moist
1368415,Okuatsumiko,Cool temperate and moist
1368425,Meigenko,Cool temperate and moist
1368531,Nanatsumoriko,Cool temperate and moist
1368597,Nanakita,Cool temperate and moist
1368653,Kamigo,Cool temperate and moist
1368658,Sarutachosuichi,Cool temperate and moist
1368742,Tarumizuko,Warm temperate and mesic
1368765,Kijiyama,Cool temperate and moist
1368783,Maekawa,Cool temperate and moist
1368811,Iwafune,Warm temperate and mesic
1368845,Kawarago,Cool temperate and moist
1368852,Birusawako,Cool temperate and moist
1368856,Oishiko,Cool temperate and moist
1368931,Tainaigawa,Cool temperate and moist
1369028,Uchinokurako,Warm temperate and mesic
1369058,Kajigawa,Cool temperate and moist
1369091,Tamanotameike,Cool temperate and moist
1369109,Nicchuhizawako,Cool temperate and moist
1369215,Takanokura,Cool temperate and moist
1369249,Yokokawa,Cool temperate and moist
1369336,Ogaki,Cool temperate and moist
1369351,Kasaboriko,Warm temperate and mesic
1369366,Himesayuriko,Warm temperate and mesic
1369400,Yunoiriko,Cool temperate and moist
1369417,Yoshigadaira,Cool temperate and moist
1369500,Fukadachoseichi,Cool temperate and moist
1369504,Sakashita,Warm temperate and mesic
1369546,Ouchi,Cool temperate and moist
1369550,Aburumagawa,Cool temperate and moist
1369564,Tadamiko,Cool temperate and moist
1369607,Fujinumachosuichi,Cool temperate and moist
